Parasitized,635.5,199,13152.5,0,0
Parasitized,153.5,12709.5,0,0,0
Parasitized,141.5,171,12391,0,0
Parasitized,16581,0,0,0,0
Parasitized,3713.5,0,0,0,0
Parasitized,134.5,13347.5,0,0,0
Parasitized,14662,0,0,0,0
Parasitized,188.5,12667.5,0,0,0
Parasitized,176,14743.5,0,0,0
Parasitized,98.5,140,9732,0,0
Parasitized,15,131.5,27,280.5,63.5
Parasitized,127,14327,0,0,0
Parasitized,89,10001.5,0,0,0
Parasitized,177.5,10077.5,0,0,0
Parasitized,85,10604,0,0,0
Parasitized,228.5,8357.5,0,0,0
Parasitized,0,1016.5,5037.5,11443.5,0
Parasitized,177,9805.5,0,0,0
Parasitized,118,13689.5,0,0,0
Parasitized,145.5,71.5,16,16.5,5.5
Parasitized,156.5,15306,0,0,0
Parasitized,82.5,141.5,11995,0,0
Parasitized,139.5,9394.5,0,0,0
Parasitized,9,68,139,12615,0
Parasitized,186,11761.5,0,0,0
Parasitized,3,5,390.5,106.5,3726
Parasitized,36,289,16627,0,0
Parasitized,41,13645,0,0,0
Parasitized,13645,0,0,0,0
Parasitized,11194.5,0,0,0,0
Parasitized,141,313,171.5,12.5,10414.5
Parasitized,143,16710.5,0,0,0
Parasitized,280,2,16.5,5092,12854.5
Parasitized,25,55.5,10602.5,0,0
Parasitized,131.5,11421.5,0,0,0
Parasitized,238,17.5,14638.5,0,0
Parasitized,121.5,91.5,77.5,236.5,2
Parasitized,16858.5,0,0,0,0
Parasitized,12498,0,0,0,0
Parasitized,136.5,10505.5,0,0,0
Parasitized,216,6274.5,0,0,0
Parasitized,109,8294.5,0,0,0
Parasitized,165.5,12537,0,0,0
Parasitized,116,9956.5,0,0,0
Parasitized,235,14472,0,0,0
Parasitized,127.5,9071,0,0,0
Parasitized,16.5,31.5,31,15982,0
Parasitized,185.5,17427,0,0,0
Parasitized,211.5,9365,0,0,0
Parasitized,11.5,13751.5,0,0,0
Parasitized,1,4,8.5,8880,0
Parasitized,136.5,16430.5,0,0,0
Parasitized,33,92,4,2,12365
Parasitized,69.5,13257.5,0,0,0
Parasitized,15,174,9936,0,0
Parasitized,149,11991.5,0,0,0
Parasitized,95,110,9426.5,0,0
Parasitized,8251,0,0,0,0
Parasitized,2,10607.5,0,0,0
Parasitized,10929.5,0,0,0,0
Parasitized,171,9589,0,0,0
Parasitized,14.5,3.5,0,5270.5,11783.5
Parasitized,118.5,11204.5,0,0,0
Parasitized,5.5,154,11941,0,0
Parasitized,0,0,61,179,5276.5
Parasitized,275,7,40.5,14679.5,0
Parasitized,134,28.5,45,21.5,84
Parasitized,16,155,141,4,257.5
Parasitized,17.5,162,11350,0,0
Parasitized,100.5,171.5,11355,0,0
Parasitized,255,9816,0,0,0
Parasitized,197.5,9896,0,0,0
Parasitized,64.5,12.5,10289.5,0,0
Parasitized,35,12502,0,0,0
Parasitized,279,17.5,164.5,9784,0
Parasitized,151.5,8.5,15890.5,0,0
Parasitized,29.5,2,240.5,17.5,8.5
Parasitized,165.5,11472.5,0,0,0
Parasitized,177.5,9407.5,0,0,0
Parasitized,2,172.5,23,6,120.5
Parasitized,8.5,14.5,71,111,17.5
Parasitized,77,8212.5,0,0,0
Parasitized,12186,0,0,0,0
Parasitized,157.5,0,11.5,12403.5,0
Parasitized,71,6581.5,0,0,0
Parasitized,11989.5,0,0,0,0
Parasitized,113,53.5,137,12518,0
Parasitized,173,14538.5,0,0,0
Parasitized,0,2,7,2,11
Parasitized,253,13742.5,0,0,0
Parasitized,19,62.5,296,13727.5,0
Parasitized,179,14162.5,0,0,0
Parasitized,58.5,4,928,44.5,10833
Parasitized,180,12743.5,0,0,0
Parasitized,194.5,17,46.5,296.5,12119.5
Parasitized,94.5,88,12174.5,0,0
Parasitized,9086,0,0,0,0
Parasitized,110.5,8427.5,0,0,0
Parasitized,199.5,10276.5,0,0,0
Parasitized,84.5,79,8019.5,0,0
Parasitized,352,138.5,2,26,12
Parasitized,244,13482,0,0,0
Parasitized,43.5,6922.5,0,0,0
Parasitized,68,117.5,16.5,11178,0
Parasitized,48,14069.5,0,0,0
Parasitized,118,12449,0,0,0
Parasitized,464,133,163,16207,0
Parasitized,17.5,8818,0,0,0
Parasitized,135.5,1230,2326,11151.5,0
Parasitized,269.5,13795.5,0,0,0
Parasitized,131,13444,0,0,0
Parasitized,10015,0,0,0,0
Parasitized,15,171,141,15,12699.5
Parasitized,26,15416.5,0,0,0
Parasitized,144.5,11138,0,0,0
Parasitized,273.5,10389.5,0,0,0
Parasitized,385.5,11234,0,0,0
Parasitized,50.5,257,5.5,65,8894
Parasitized,96,23474,0,0,0
Parasitized,200.5,10895,0,0,0
Parasitized,274,9031,0,0,0
Parasitized,385.5,0,7781.5,0,0
Parasitized,13168,0,0,0,0
Parasitized,125.5,155,9244,0,0
Parasitized,11587.5,0,0,0,0
Parasitized,0,0.5,733,9,174.5
Parasitized,158,12301.5,0,0,0
Parasitized,88.5,11558,0,0,0
Parasitized,122.5,73,13354,0,0
Parasitized,118.5,16852,0,0,0
Parasitized,210.5,70.5,8.5,44.5,74.5
Parasitized,706.5,644.5,5.5,2,2965.5
Parasitized,43.5,10818.5,0,0,0
Parasitized,178.5,10829.5,0,0,0
Parasitized,11526.5,0,0,0,0
Parasitized,285,120,13129.5,0,0
Parasitized,70,9877.5,0,0,0
Parasitized,180.5,9868.5,0,0,0
Parasitized,369.5,11354,0,0,0
Parasitized,152,11647,0,0,0
Parasitized,224,73,9506,0,0
Parasitized,104,10928,0,0,0
Parasitized,157.5,110.5,64.5,13939,0
Parasitized,169.5,10943,0,0,0
Parasitized,99.5,7676.5,0,0,0
Parasitized,158.5,16688.5,0,0,0
Parasitized,61.5,31.5,2,8,378.5
Parasitized,6988.5,0,0,0,0
Parasitized,2.5,100,15031.5,0,0
Parasitized,69.5,11087.5,0,0,0
Parasitized,30,142,11885.5,0,0
Parasitized,165,11768,0,0,0
Parasitized,11.5,26,153,11740,0
Parasitized,108.5,100.5,15209.5,0,0
Parasitized,129.5,12496,0,0,0
Parasitized,192,23.5,19217.5,0,0
Parasitized,111.5,18041,0,0,0
Parasitized,8.5,5.5,47,2116,61
Parasitized,139.5,277,16939.5,0,0
Parasitized,235,36,12249.5,0,0
Parasitized,12055.5,0,0,0,0
Parasitized,29,334,230,5.5,5931
Parasitized,163.5,11059,0,0,0
Parasitized,149.5,10490,0,0,0
Parasitized,12567.5,0,0,0,0
Parasitized,22.5,122,8760,0,0
Parasitized,173,11676,0,0,0
Parasitized,152,6992,0,0,0
Parasitized,174,16.5,3389.5,0,0
Parasitized,13451,0,0,0,0
Parasitized,72,9011,0,0,0
Parasitized,268.5,12472,0,0,0
Parasitized,579,11853,0,0,0
Parasitized,5664,0,0,0,0
Parasitized,301,15946.5,0,0,0
Parasitized,102.5,163,9971,0,0
Parasitized,171,13797,0,0,0
Parasitized,201.5,10678.5,0,0,0
Parasitized,287.5,12365.5,0,0,0
Parasitized,27,200.5,15041.5,0,0
Parasitized,10410,0,0,0,0
Parasitized,139,35.5,168,131,119
Parasitized,203.5,14515.5,0,0,0
Parasitized,41.5,662,5665.5,11382,0
Parasitized,45,54.5,11046.5,0,0
Parasitized,103.5,113,12244,0,0
Parasitized,22.5,4,272.5,373,28.5
Parasitized,4,7720.5,0,0,0
Parasitized,100.5,13340.5,0,0,0
Parasitized,135.5,11382.5,0,0,0
Parasitized,9294,0,0,0,0
Parasitized,74.5,175.5,14069,0,0
Parasitized,162,97,11424,0,0
Parasitized,144.5,198,12262,0,0
Parasitized,11344.5,0,0,0,0
Parasitized,25,33,523,9877.5,0
Parasitized,203,14203,0,0,0
Parasitized,134,29.5,67,7384.5,0
Parasitized,280.5,41.5,22.5,55,10
Parasitized,4,9209,0,0,0
Parasitized,120,17886.5,0,0,0
Parasitized,238.5,12552,0,0,0
Parasitized,0,3,9.5,4.5,0
Parasitized,137,6217,0,0,0
Parasitized,55,335.5,90.5,14,13633
Parasitized,15329.5,0,0,0,0
Parasitized,158,136.5,295.5,11251,0
Parasitized,150,141,15584,0,0
Parasitized,80.5,14235.5,0,0,0
Parasitized,9791.5,0,0,0,0
Parasitized,45,32,11362.5,0,0
Parasitized,274,9824.5,0,0,0
Parasitized,194.5,16512.5,0,0,0
Parasitized,128.5,13788,0,0,0
Parasitized,7,35.5,0,216.5,33
Parasitized,194.5,14964,0,0,0
Parasitized,190.5,11372.5,0,0,0
Parasitized,102.5,108,11212,0,0
Parasitized,0,6800,0,0,0
Parasitized,274,8544,0,0,0
Parasitized,78,107,15,137,13767.5
Parasitized,11587.5,0,0,0,0
Parasitized,119,256.5,146,8310,0
Parasitized,159,150.5,94.5,91,18140.5
Parasitized,9689,0,0,0,0
Parasitized,118.5,16356,0,0,0
Parasitized,102,11622.5,0,0,0
Parasitized,188.5,12656.5,0,0,0
Parasitized,133,104.5,11250,0,0
Parasitized,874.5,183,0,0,0
Parasitized,170.5,11058.5,0,0,0
Parasitized,2,281,10912,0,0
Parasitized,236,33.5,11184,0,0
Parasitized,114.5,2,7864,0,0
Parasitized,188.5,8539,0,0,0
Parasitized,889,10213.5,0,0,0
Parasitized,133,9892,0,0,0
Parasitized,149.5,167,17.5,2,69
Parasitized,74,15267,0,0,0
Parasitized,16.5,19.5,6928,0,0
Parasitized,75,0.5,95,3703.5,0
Parasitized,133.5,12755,0,0,0
Parasitized,299.5,14991,0,0,0
Parasitized,191,18358,0,0,0
Parasitized,165,12666,0,0,0
Parasitized,41,65.5,194.5,476,2
Parasitized,38.5,105.5,62,13444.5,0
Parasitized,112,10402,0,0,0
Parasitized,210.5,257.5,10189,0,0
Parasitized,162.5,10452,0,0,0
Parasitized,71.5,148,9662.5,0,0
Parasitized,142.5,10464,0,0,0
Parasitized,28.5,172,30,13363,0
Parasitized,50.5,6423.5,0,0,0
Parasitized,133.5,13868,0,0,0
Parasitized,245,13833,0,0,0
Parasitized,211.5,90,9371.5,0,0
Parasitized,417,11315.5,0,0,0
Parasitized,105.5,11963.5,0,0,0
Parasitized,5.5,0,5275.5,0,0
Parasitized,105,117,41,119.5,108
Parasitized,228,9819.5,0,0,0
Parasitized,141,4,23.5,854,0
Parasitized,20,71,9737.5,0,0
Parasitized,12829.5,0,0,0,0
Parasitized,10,18.5,73,167,14265.5
Parasitized,97.5,36,23.5,9171,0
Parasitized,41.5,11059,0,0,0
Parasitized,24,15.5,582.5,61,2
Parasitized,286,16.5,269.5,2,10070.5
Parasitized,102.5,72.5,11618,0,0
Parasitized,112.5,28.5,11636.5,0,0
Parasitized,127.5,18.5,13078,0,0
Parasitized,185.5,12789.5,0,0,0
Parasitized,0.5,284,10800,0,0
Parasitized,11201,0,0,0,0
Parasitized,2,78,11820,0,0
Parasitized,43,14216.5,0,0,0
Parasitized,10.5,507.5,15.5,5.5,0
Parasitized,179,15641,0,0,0
Parasitized,13974.5,0,0,0,0
Parasitized,154.5,242.5,9544.5,0,0
Parasitized,96.5,15106,0,0,0
Parasitized,234.5,148.5,46.5,0,22998.5
Parasitized,16,166,8647.5,0,0
Parasitized,58.5,24857,0,0,0
Parasitized,108,71.5,18991,0,0
Parasitized,162,63,13254,0,0
Parasitized,122,13731,0,0,0
Parasitized,161,15799,0,0,0
Parasitized,52,5766,8006.5,0,0
Parasitized,15290,0,0,0,0
Parasitized,71.5,59.5,11825.5,0,0
Parasitized,202,12936,0,0,0
Parasitized,134,210.5,509,19,20.5
Parasitized,42,146.5,61.5,113.5,67.5
Parasitized,98,14527.5,0,0,0
Parasitized,9230.5,0,0,0,0
Parasitized,12329.5,0,0,0,0
Parasitized,205,10179.5,0,0,0
Parasitized,161.5,28,13918,0,0
Parasitized,63.5,34,121,109.5,10538.5
Parasitized,146,12484,0,0,0
Parasitized,140.5,18258,0,0,0
Parasitized,0.5,0.5,286.5,52.5,12
Parasitized,283,9666,0,0,0
Parasitized,136,11340,0,0,0
Parasitized,93,158,16623.5,0,0
Parasitized,57.5,0,74,5.5,204
Parasitized,146.5,11609.5,0,0,0
Parasitized,76,151.5,10397,0,0
Parasitized,54,7309.5,0,0,0
Parasitized,158,66,11487.5,0,0
Parasitized,7477.5,0,0,0,0
Parasitized,406.5,15165,0,0,0
Parasitized,12431.5,0,0,0,0
Parasitized,226,33,104.5,213.5,15606.5
Parasitized,170.5,13345.5,0,0,0
Parasitized,96,10191.5,0,0,0
Parasitized,128.5,10249.5,0,0,0
Parasitized,43,50,13362,0,0
Parasitized,59.5,138.5,7664.5,113,91.5
Parasitized,14,13,25.5,264.5,48
Parasitized,7866,0,0,0,0
Parasitized,174,0.5,18253,0,0
Parasitized,177,34,13115,197,1
Parasitized,73,167.5,62,136.5,12363
Parasitized,10052.5,0,0,0,0
Parasitized,229.5,10,4,9703,0
Parasitized,15,305.5,12995,0,0
Parasitized,16.5,45.5,5287,10289,0
Parasitized,354.5,120.5,14533,0,0
Parasitized,80.5,14536,0,0,0
Parasitized,288.5,10538.5,0,0,0
Parasitized,186.5,17096.5,0,0,0
Parasitized,12284.5,7.5,0,0,0
Parasitized,124.5,13967,0,0,0
Parasitized,306.5,10313,0,0,0
Parasitized,132.5,9735,0,0,0
Parasitized,76,16137.5,0,0,0
Parasitized,46.5,227,14196.5,0,0
Parasitized,117,77,57.5,173.5,69
Parasitized,100.5,285,227.5,39.5,12877.5
Parasitized,202,16344.5,0,0,0
Parasitized,150.5,19505.5,0,0,0
Parasitized,133,13987.5,0,0,0
Parasitized,445,14442.5,0,0,0
Parasitized,249.5,15483,0,0,0
Parasitized,154,10406,0,0,0
Parasitized,178,14044.5,0,0,0
Parasitized,192,15813,0,0,0
Parasitized,63.5,14853.5,0,0,0
Parasitized,4,196,4,304,10
Parasitized,186,12390.5,0,0,0
Parasitized,174,16113.5,0,0,0
Parasitized,122,13178.5,0,0,0
Parasitized,227,12458.5,0,0,0
Parasitized,240.5,103,13992.5,0,0
Parasitized,16233.5,0,0,0,0
Parasitized,330.5,12551.5,0,0,0
Parasitized,43.5,7687.5,0,0,0
Parasitized,12988.5,0,0,0,0
Parasitized,71.5,12239.5,0,0,0
Parasitized,215.5,10253,0,0,0
Parasitized,11445.5,0,0,0,0
Parasitized,319,185.5,11721.5,0,0
Parasitized,7,13776,0,0,0
Parasitized,247,9377,0,0,0
Parasitized,243,10700.5,0,0,0
Parasitized,255,22.5,12109.5,0,0
Parasitized,97,16778.5,0,0,0
Parasitized,18.5,4,23.5,111.5,51
Parasitized,459,1374,7020,10711,0
Parasitized,83.5,134.5,2,19.5,191.5
Parasitized,42.5,44.5,5.5,4,1
Parasitized,2,3934,10570,0,0
Parasitized,28.5,35.5,15195,0,0
Parasitized,192,13766.5,0,0,0
Parasitized,190,58.5,14510.5,0,0
Parasitized,193,13895.5,0,0,0
Parasitized,72.5,255,2607,0,0
Parasitized,6567.5,9916.5,0,0,0
Parasitized,375.5,2,23.5,10674.5,0
Parasitized,212.5,10008.5,0,0,0
Parasitized,142,38.5,13496.5,0,0
Parasitized,92.5,11997,0,0,0
Parasitized,85.5,102.5,11536,0,0
Parasitized,767,115.5,36.5,26,9792
Parasitized,2,75.5,1,2243,0
Parasitized,18,147.5,6487,0,0
Parasitized,47,10212.5,0,0,0
Parasitized,181.5,14949.5,0,0,0
Parasitized,10531,0,0,0,0
Parasitized,129.5,63.5,37.5,9002.5,0
Parasitized,239.5,12698.5,0,0,0
Parasitized,14444.5,0,0,0,0
Parasitized,164.5,14855,0,0,0
Parasitized,1.5,16.5,2,0.5,0
Parasitized,15,8,0,422.5,8299
Parasitized,176,14694,0,0,0
Parasitized,16.5,15119,0,0,0
Parasitized,12,6987,11924.5,0,0
Parasitized,12,0.5,0.5,0,0
Parasitized,219,14826.5,0,0,0
Parasitized,275.5,14526.5,0,0,0
Parasitized,187.5,16638,0,0,0
Parasitized,21.5,276,16721.5,0,0
Parasitized,168,8605,0,0,0
Parasitized,207,15536,0,0,0
Parasitized,11199.5,0,0,0,0
Parasitized,581,0,2729.5,16,0
Parasitized,191,11084.5,0,0,0
Parasitized,31,184.5,14029.5,0,0
Parasitized,8.5,95,120,14911.5,0
Parasitized,142.5,28,10241,0,0
Parasitized,61,69.5,9107.5,0,0
Parasitized,128.5,45,10020,0,0
Parasitized,11024,0,0,0,0
Parasitized,216,12180.5,0,0,0
Parasitized,13785.5,0,0,0,0
Parasitized,189,72.5,67,20,39
Parasitized,170.5,40,152.5,17145.5,0
Parasitized,113.5,169,11650,0,0
Parasitized,203,107.5,459,22,9008.5
Parasitized,104,12258,0,0,0
Parasitized,532,14,32,26.5,126
Parasitized,35.5,39,1734.5,12505.5,0
Parasitized,220.5,270.5,422.5,62.5,204.5
Parasitized,80,9963.5,0,0,0
Parasitized,360.5,7,10603.5,0,0
Parasitized,147.5,11980,0,0,0
Parasitized,171,6163,0,0,0
Parasitized,2,7,286.5,73,79.5
Parasitized,4,143,17186,0,0
Parasitized,60.5,68,72.5,16005,0
Parasitized,29.5,228,9890.5,0,0
Parasitized,20,158.5,16060.5,0,0
Parasitized,16861,0,0,0,0
Parasitized,67.5,27.5,5.5,8651,0
Parasitized,61.5,13234,0,0,0
Parasitized,66,13.5,2,18.5,4
Parasitized,133.5,75.5,11818.5,0,0
Parasitized,255.5,11585.5,0,0,0
Parasitized,0,2,31.5,3662.5,0
Parasitized,112,10885.5,0,0,0
Parasitized,10040,0,0,0,0
Parasitized,70,9009,0,0,0
Parasitized,10416,0,0,0,0
Parasitized,11,45.5,1,312,8.5
Parasitized,4,143.5,62,11,165.5
Parasitized,77.5,90.5,11250,0,0
Parasitized,430.5,5.5,25.5,12.5,137.5
Parasitized,0,5.5,38,112.5,0
Parasitized,111.5,16967.5,0,0,0
Parasitized,184,15730,0,0,0
Parasitized,92,13579,0,0,0
Parasitized,13881,0,0,0,0
Parasitized,2,1084.5,13.5,13682,0
Parasitized,4,299,10164.5,0,0
Parasitized,13354.5,0,0,0,0
Parasitized,12.5,128,12122,0,0
Parasitized,115.5,13407,0,0,0
Parasitized,13.5,737.5,11999,0,0
Parasitized,333.5,12067.5,0,0,0
Parasitized,166.5,71,172.5,18169.5,0
Parasitized,12959.5,0,0,0,0
Parasitized,151.5,13905.5,0,0,0
Parasitized,149,13110.5,0,0,0
Parasitized,150,14641,0,0,0
Parasitized,186,7919,0,0,0
Parasitized,29.5,46.5,397,20,9312
Parasitized,101.5,136.5,6517,0,0
Parasitized,7211.5,8966,0,0,0
Parasitized,0,566.5,3156.5,253.5,0
Parasitized,35.5,81.5,11307,0,0
Parasitized,57,10705.5,0,0,0
Parasitized,66.5,54.5,11837,0,0
Parasitized,13176.5,0,0,0,0
Parasitized,79.5,14887,0,0,0
Parasitized,141,10671,0,0,0
Parasitized,37,37.5,13014,0,0
Parasitized,84,11113,0,0,0
Parasitized,46.5,126,15683.5,0,0
Parasitized,555.5,25,118,18.5,17.5
Parasitized,317.5,12971,0,0,0
Parasitized,87,82.5,160,12801.5,0
Parasitized,1814.5,22,282.5,14,265
Parasitized,1802,1425.5,7897.5,0,0
Parasitized,35,14.5,199,11962,0
Parasitized,80,88,8743,0,0
Parasitized,155,16884,0,0,0
Parasitized,119,8452.5,0,0,0
Parasitized,231,8786.5,0,0,0
Parasitized,11,31,7,276,13442.5
Parasitized,13666,0,0,0,0
Parasitized,319,10451.5,0,0,0
Parasitized,113.5,10753,0,0,0
Parasitized,13393.5,0,0,0,0
Parasitized,237.5,9739,0,0,0
Parasitized,10,15931.5,0,0,0
Parasitized,10,1.5,20.5,4,15
Parasitized,5.5,248.5,297,13932.5,0
Parasitized,21,89,49,12811,0
Parasitized,19,194,184,14418,0
Parasitized,83,179,4868.5,0,0
Parasitized,246.5,14901.5,0,0,0
Parasitized,11,18.5,15,259.5,267.5
Parasitized,169,16728.5,0,0,0
Parasitized,7915,0,0,0,0
Parasitized,147,6591.5,0,0,0
Parasitized,139,11597,0,0,0
Parasitized,11584,0,0,0,0
Parasitized,278.5,16512.5,0,0,0
Parasitized,199,157.5,100,12280,0
Parasitized,212,7707.5,0,0,0
Parasitized,150,6189.5,0,0,0
Parasitized,55.5,12677.5,0,0,0
Parasitized,239,8.5,2,10781.5,0
Parasitized,154.5,11025.5,0,0,0
Parasitized,199.5,14286,0,0,0
Parasitized,14770,0,0,0,0
Parasitized,58.5,97,7.5,467,180
Parasitized,16032.5,0,0,0,0
Parasitized,278.5,93.5,179.5,13683.5,0
Parasitized,232,15,6794,0,0
Parasitized,88.5,13559.5,0,0,0
Parasitized,11,156,11613.5,0,0
Parasitized,226.5,10,16823.5,0,0
Parasitized,29.5,8242,0,0,0
Parasitized,281,13770,0,0,0
Parasitized,75.5,14519,0,0,0
Parasitized,200.5,12.5,48,11993.5,0
Parasitized,677,10145,0,0,0
Parasitized,118,9493,0,0,0
Parasitized,134,13481,0,0,0
Parasitized,13270,0,0,0,0
Parasitized,4983.5,12873,0,0,0
Parasitized,10428,0,0,0,0
Parasitized,112,78,9388.5,0,0
Parasitized,127.5,11377.5,0,0,0
Parasitized,47.5,32,22.5,44.5,207.5
Parasitized,167,52.5,101,192,15505
Parasitized,185,18306.5,0,0,0
Parasitized,228,115.5,11029,0,0
Parasitized,172,1,478.5,8972,11302
Parasitized,294.5,11858,0,0,0
Parasitized,108,11689,0,0,0
Parasitized,42.5,105.5,18494,0,0
Parasitized,163.5,11475.5,0,0,0
Parasitized,207.5,11891,0,0,0
Parasitized,14.5,9.5,53.5,12034.5,0
Parasitized,57.5,15294,0,0,0
Parasitized,108,108,6062.5,0,0
Parasitized,71.5,14059,0,0,0
Parasitized,191,17.5,359,67,13527
Parasitized,25,75.5,47.5,50,24
Parasitized,71,63,219.5,5.5,272
Parasitized,9668,0,0,0,0
Parasitized,180,741,32,5.5,2714.5
Parasitized,282.5,12386.5,0,0,0
Parasitized,257,109,58,23326.5,0
Parasitized,12,16480,0,0,0
Parasitized,12.5,131,46,285,117
Parasitized,161,10396,0,0,0
Parasitized,184.5,16030.5,0,0,0
Parasitized,12,308,4,14953.5,0
Parasitized,165.5,218,45.5,13617,0
Parasitized,231,8497,0,0,0
Parasitized,168.5,12384,0,0,0
Parasitized,2,298,15556,0,0
Parasitized,134,13263,0,0,0
Parasitized,0,12575.5,0,0,0
Parasitized,217.5,7704.5,0,0,0
Parasitized,294,15458,0,0,0
Parasitized,181.5,13071,0,0,0
Parasitized,66,13026,0,0,0
Parasitized,12.5,130.5,12397.5,0,0
Parasitized,8.5,4,16.5,11535,3
Parasitized,157.5,25,12254,0,0
Parasitized,234,18475.5,0,0,0
Parasitized,8258,0,0,0,0
Parasitized,12,119,9891,0,0
Parasitized,60.5,34.5,9059,0,0
Parasitized,12.5,189.5,177,11680.5,0
Parasitized,2,12.5,7,50,222.5
Parasitized,294,11204.5,0,0,0
Parasitized,252,14425,0,0,0
Parasitized,2,170.5,13163.5,0,0
Parasitized,20,23.5,46.5,12616,0
Parasitized,36,15,68,4,538
Parasitized,239,10192.5,0,0,0
Parasitized,26,5.5,352,15388,0
Parasitized,9,19.5,1.5,14,118.5
Parasitized,234.5,11173.5,0,0,0
Parasitized,170.5,7428,0,0,0
Parasitized,185,6856,0,0,0
Parasitized,3884.5,0,0,0,0
Parasitized,11.5,22,11313,0,0
Parasitized,205,10110.5,0,0,0
Parasitized,102.5,12718.5,0,0,0
Parasitized,258,218,79,128,10815.5
Parasitized,274,11333,0,0,0
Parasitized,155,15669.5,0,0,0
Parasitized,52.5,7057,0,0,0
Parasitized,216.5,123,13361,0,0
Parasitized,138,11977.5,0,0,0
Parasitized,320,28.5,36,18347.5,0
Parasitized,4,214.5,13119,0,0
Parasitized,11575.5,0,0,0,0
Parasitized,164,89,14648,0,0
Parasitized,204,13125.5,0,0,0
Parasitized,200.5,167.5,201,27,97.5
Parasitized,17.5,0,7398,0,0
Parasitized,224,5862,0,0,0
Parasitized,370.5,11643,0,0,0
Parasitized,13,11208.5,0,0,0
Parasitized,4,2,77.5,366.5,57.5
Parasitized,229.5,15.5,11252,0,0
Parasitized,34,118,100,50.5,59
Parasitized,120,65,272.5,507.5,121.5
Parasitized,55.5,27,19,0,2
Parasitized,263.5,15051,0,0,0
Parasitized,83,12017.5,0,0,0
Parasitized,117.5,0,84.5,7,4917
Parasitized,227,151,74,38,15995
Parasitized,9148.5,0,0,0,0
Parasitized,5,116,9206.5,0,0
Parasitized,10729.5,0,0,0,0
Parasitized,0,14.5,0,0,179.5
Parasitized,144,149.5,41,12041.5,0
Parasitized,8.5,69,5308.5,0,0
Parasitized,289,15311,0,0,0
Parasitized,233,12731.5,0,0,0
Parasitized,14.5,11177.5,0,0,0
Parasitized,8983,0,0,0,0
Parasitized,175,12313,0,0,0
Parasitized,19,255.5,59.5,103,9183
Parasitized,10,130.5,25,11701,0
Parasitized,142.5,9981.5,0,0,0
Parasitized,61.5,81.5,15,10685,0
Parasitized,264,12.5,31,77,6
Parasitized,144.5,34,17524.5,0,0
Parasitized,229.5,11615,0,0,0
Parasitized,62,9852.5,0,0,0
Parasitized,8563.5,0,0,0,0
Parasitized,12.5,162.5,12001,0,0
Parasitized,138,157,9507,0,0
Parasitized,261,89,2,7729,0
Parasitized,91,12660,0,0,0
Parasitized,156,14154.5,0,0,0
Parasitized,187,15513.5,0,0,0
Parasitized,10761,0,0,0,0
Parasitized,156,163,13969.5,0,0
Parasitized,22.5,2,1859,3950,157.5
Parasitized,336,203.5,9184.5,0,0
Parasitized,117.5,12051.5,0,0,0
Parasitized,172,14672,0,0,0
Parasitized,254,167,12.5,11135.5,0
Parasitized,136.5,14305,0,0,0
Parasitized,349.5,6621.5,0,0,0
Parasitized,181.5,19265,0,0,0
Parasitized,24,167.5,10558,0,0
Parasitized,6852,0,0,0,0
Parasitized,20,274.5,18245,0,0
Parasitized,127.5,28,10399.5,0,0
Parasitized,8207,0,0,0,0
Parasitized,61,305.5,14911.5,0,0
Parasitized,5123,8887,0,0,0
Parasitized,367.5,10564,0,0,0
Parasitized,10638.5,0,0,0,0
Parasitized,17459,0,0,0,0
Parasitized,831.5,15865,0,0,0
Parasitized,118.5,189.5,100.5,27,14646.5
Parasitized,170.5,14676,0,0,0
Parasitized,108,95.5,11,3.5,16.5
Parasitized,73.5,92,15718,0,0
Parasitized,86.5,13349.5,0,0,0
Parasitized,45.5,21,12185.5,0,0
Parasitized,7,10556.5,0,0,0
Parasitized,166,11652,0,0,0
Parasitized,8.5,170.5,9547.5,0,0
Parasitized,161.5,21154.5,0,0,0
Parasitized,143,12218.5,0,0,0
Parasitized,79.5,159.5,111,99.5,29.5
Parasitized,10,139,55.5,12355.5,0
Parasitized,2,2578.5,8097.5,0,0
Parasitized,14,172,24.5,7,1
Parasitized,9118,0,0,0,0
Parasitized,269,3414.5,11102,0,0
Parasitized,0.5,13,0,4314.5,24
Parasitized,118,10242.5,0,0,0
Parasitized,316,8.5,13273.5,0,0
Parasitized,10688.5,0,0,0,0
Parasitized,197.5,15630.5,0,0,0
Parasitized,77,14856,0,0,0
Parasitized,124,10,103,10594,0
Parasitized,80.5,14629,0,0,0
Parasitized,88,13716,0,0,0
Parasitized,135.5,11394,0,0,0
Parasitized,61.5,26,12408,0,0
Parasitized,1.5,0,5203,0,0
Parasitized,132.5,14632.5,0,0,0
Parasitized,160.5,38.5,13696.5,0,0
Parasitized,191,14865.5,0,0,0
Parasitized,6.5,0,204.5,161.5,3.5
Parasitized,12801,0,0,0,0
Parasitized,212,228.5,13926,0,0
Parasitized,75.5,17883,0,0,0
Parasitized,159,14705.5,0,0,0
Parasitized,232,212.5,11928.5,0,0
Parasitized,257.5,28.5,8075.5,0,0
Parasitized,13132.5,0,0,0,0
Parasitized,15032,0,0,0,0
Parasitized,221,12329.5,0,0,0
Parasitized,83.5,91,9811.5,0,0
Parasitized,119,46,15164,0,0
